Date du document;Document d'achat;Magasin cédant;Magasin;Groupe d'acheteurs;Poste;Article;Désignation;Quantité de commande;Reste à livrer (quantité);Unité d'achat;Historique commande/documentation appels;Devise;Prix net;Valeur nette de cde;Division;Nom du fournisseur
25/06/2008;4500027199;;100;PE;10;101613610;LOCATION MENSUELLE DE 10 CASIERS DE1,6M3;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;28000;28000;PRNY;SOCADIS
25/06/2008;4500027200;;100;PE;10;101613610;LOCATION MENSUELLE DE 10 CASIERS;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;28000;28000;PRNY;SOCADIS
30/06/2008;4500027214;;100;PE;10;101628110;ANALYSE EFFLUENTS INDUSTRIELS;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;20884;20884;PRNY;CALEDONIENNE DES EAUX
30/06/2008;4500027214;;100;PE;20;101628110;ANALYSE PURGES TOURS DE REFROIDISSEMENT;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;20884;20884;PRNY;CALEDONIENNE DES EAUX
30/06/2008;4500027216;;100;PE;10;101606820;PORTE ELECTRODE POUR SENSION;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;12000;12000;PRNY;MESACHIMIE
30/06/2008;4500027218;;100;PE;10;2100086000;DEGRIPPANT EN BIDON;10;0;UNI;@0N\QHistorique commande/documentat@;XPF;1386;13860;PRNY;T PAC INDUSTRIES NC
30/06/2008;4500027218;;100;PE;20;2100086002;SOLVANT AEROSOL;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;32300;32300;PRNY;T PAC INDUSTRIES NC
30/06/2008;4500027219;;100;PE;10;2100086001;DEGRIPPANT AEROSOL;12;0;UNI;@0N\QHistorique commande/documentat@;XPF;1299;15588;PRNY;SFAC
30/06/2008;4500027220;;100;PE;10;2103130100;EXTINCTEUR A POUDRE DE 9KG ABC;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;20485;40970;PRNY;AXIAL
30/06/2008;4500027220;;100;PE;20;2100386017;GANT SOUDEUR;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;1487;4461;PRNY;AXIAL
30/06/2008;4500027223;;;PE;10;2100561000;YELLOW A DILUE;4;0;UNI;@0N\QHistorique commande/documentat@;XPF;9500;38000;PRNY;SITEC
30/06/2008;4500027223;;;PE;20;2100088001;DISQUE A TRONCONNER 125 X 3 X 22;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;199;4987;PRNY;SITEC
30/06/2008;4500027223;;;PE;30;2100384008;FORET A BETON DIAM.12;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;497;497;PRNY;SITEC
30/06/2008;4500027223;;;PE;40;101606300;COFFRET 25 Forêts 1-3 BETA;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;6370;6370;PRNY;SITEC
30/06/2008;4500027227;;100;PE;10;101628100;TIRAGE DE PLANS;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;18700;18700;PRNY;PLAN NC SARL
01/07/2008;4500027243;;100;PE;10;101606300;REACTIFS AMINO ACIDE F100ml;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;3300;6600;PRNY;MESACHIMIE
03/07/2008;4500027280;;;PE;10;101606400;REGISTRE FOLIO 3 MAIN;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;4592;13776;PRNY;NOPAC
03/07/2008;4500027281;;;PE;10;101606400;Fournitures bureautiques;1;0;UNI;;XPF;46695;46695;PRNY;NOPAC
03/07/2008;4500027284;;;PE;10;2100384300;KIT D'ACCESSOIRE DE GRAISSAGE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;45441;45441;PRNY;VIBATECH
03/07/2008;4500027285;;;PE;10;1100254001;KIT JOINT TORIQUE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;8655;8655;PRNY;VIBATECH
03/07/2008;4500027285;;;PE;20;1100254002;BOITE COMPLETE DE 404 O RING;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;5200;5200;PRNY;VIBATECH
03/07/2008;4500027285;;;PE;30;1100254003;BOITE COMPLETE DE 385 O RING;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;6700;6700;PRNY;VIBATECH
03/07/2008;4500027286;;;PE;10;101606400;Fournitures bureautiques;1;0;UNI;;XPF;46695;46695;PRNY;NOPAC
03/07/2008;4500027287;;;PE;10;101606400;Fournitures bureautiques;1;0;UNI;;XPF;46695;46695;PRNY;NOPAC
03/07/2008;4500027288;;;PE;10;101606400;Fournitures bureautiques;1;0;UNI;;XPF;46695;46695;PRNY;NOPAC
03/07/2008;4500027293;;100;PE;10;101624300;ENLEVEMENENT;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;1500;3000;PRNY;AFL
03/07/2008;4500027293;;100;PE;20;101624300;TRANSPORT;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3000;3000;PRNY;AFL
08/07/2008;4500027327;;100;PRY;10;101238100;RAVITAILLEMENT EN EAUX;40;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;36000;PRNY;CIENC
08/07/2008;4500027335;;100;PRY;10;101238000;RAVITAILLEMENT EN EAUX;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;32000;32000;PRNY;YVA NORD
11/07/2008;4500027409;;100;PE;10;2100680000;PEINTURE JAUNE BOMBE.;12;0;UNI;@0N\QHistorique commande/documentat@;XPF;1598;19176;PRNY;VALAUTO
11/07/2008;4500027409;;100;PE;20;2100680004;PEINTURE NOIR BOMBE.;12;0;UNI;;XPF;1598;19176;PRNY;VALAUTO
11/07/2008;4500027409;;100;PE;30;2100680004;PEINTURE NOIR BOMBE.;8;0;UNI;@0N\QHistorique commande/documentat@;XPF;998;7984;PRNY;VALAUTO
16/07/2008;4500027422;;;PRY;10;101238100;Capsules Crema Aroma Gran Caffé  LVZ0465;100;0;UNI;@0N\QHistorique commande/documentat@;XPF;65;6500;PRNY;LA CASE A CAFE
16/07/2008;4500027422;;;PRY;20;101238100;Thé Lemon capsules;100;0;UNI;@0N\QHistorique commande/documentat@;XPF;65;6500;PRNY;LA CASE A CAFE
16/07/2008;4500027422;;;PRY;30;101238100;100 Gobelets 15 cl;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;700;700;PRNY;LA CASE A CAFE
16/07/2008;4500027422;;;PRY;40;101238100;100 Spatules;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;250;250;PRNY;LA CASE A CAFE
16/07/2008;4500027422;;;PRY;50;101238100;Sucre stick Lavazza 200-800 G;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;500;500;PRNY;LA CASE A CAFE
16/07/2008;4500027428;;100;PE;10;2101675002;PILE ALCALINE  DEMI-CRAYON;30;0;UNI;@0N\QHistorique commande/documentat@;XPF;85;2550;PRNY;PROMOTOP SARL
16/07/2008;4500027428;;100;PE;20;2101675001;PILE ALCALINE CRAYON;15;0;UNI;@0N\QHistorique commande/documentat@;XPF;160;2400;PRNY;PROMOTOP SARL
16/07/2008;4500027428;;100;PE;30;101606300;SOCLE 5 PRISES+INTER;10;0;UNI;@0N\QHistorique commande/documentat@;XPF;550;5500;PRNY;PROMOTOP SARL
18/07/2008;4500027478;;100;PE;10;101606300;POMME DOUCHE LLUVA DIA 220 CHR;10;0;UNI;@0N\QHistorique commande/documentat@;XPF;3990;39900;PRNY;ETS GASCHET JEAN
18/07/2008;4500027478;;100;PE;20;101606300;"RED. LAIT. MM 1"" x 1/2";10;0;UNI;@0N\QHistorique commande/documentat@;XPF;264;2640;PRNY;ETS GASCHET JEAN
18/07/2008;4500027479;;100;PE;10;101624300;LIVRAISON DE NOUMEA A PRONY-ENERGIES;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;18000;18000;PRNY;AFL
18/07/2008;4500027480;;100;PE;10;101606300;SOUDURE ETAIN 60%;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;800;2400;PRNY;MONSIEUR BRICOLAGE
18/07/2008;4500027480;;100;PE;20;101606300;BOUTON POUSSOIR LAIT.;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3350;3350;PRNY;MONSIEUR BRICOLAGE
18/07/2008;4500027480;;100;PE;30;101606300;ROULETTE PIVOTANTE;4;0;UNI;@0N\QHistorique commande/documentat@;XPF;380;1520;PRNY;MONSIEUR BRICOLAGE
23/07/2008;4500027512;;100;PE;10;101624300;"LIVRAISON DE FUTS ET DE BIDONS ""SHELL""";1;0;UNI;@0N\QHistorique commande/documentat@;XPF;20000;20000;PRNY;AFL
23/07/2008;4500027514;;100;PE;10;101606300;ROULETTE MECANIC FIXE 80MM 60KG 700509;10;0;UNI;@0N\QHistorique commande/documentat@;XPF;863;8630;PRNY;DUCOS QUINCAILLERIE
23/07/2008;4500027514;;100;PE;20;101606300;ROULETTE MECANIC FREIN 80MM 100KG 607034;10;0;UNI;@0N\QHistorique commande/documentat@;XPF;2378;23780;PRNY;DUCOS QUINCAILLERIE
23/07/2008;4500027520;;;PE;10;101615100;Montage 2 pneus sur 229065NC;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;48950;48950;PRNY;CALEBAM SAS
23/07/2008;4500027538;;;PRY;10;101238100;IMPRIMANTE JET D'ENCRE HP K5400 DN;42700;0;UNI;@0N\QHistorique commande/documentat@;XPF;1;42700;PRNY;BARRAU BUSINESS SYSTEMS
29/07/2008;4500027581;;100;PRY;10;101238100;RAVITAILLEMENT EN EAUX;38;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;34200;PRNY;CIENC
29/07/2008;4500027583;;100;PRY;10;101238000;TRANSPOT EAUX;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;32000;32000;PRNY;YVA NORD
30/07/2008;4500027599;;100;PE;10;101615120;RECTIFICATION DE NEZ ET ECROU DE BRULEUR;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;34500;34500;PRNY;ATELIER MISSERI
30/07/2008;4500027601;;100;PE;10;2100085000;DEGRAISSANT AEROSOL;12;0;UNI;@0N\QHistorique commande/documentat@;XPF;1499;17988;PRNY;SFAC
30/07/2008;4500027601;;100;PE;20;2100680200;GALVA AEROSOL;12;0;UNI;@0N\QHistorique commande/documentat@;XPF;1799;21588;PRNY;SFAC
30/07/2008;4500027602;;100;PE;10;101606300;"UNION PVCR FF 40x1""1/4";10;0;UNI;@0N\QHistorique commande/documentat@;XPF;517;5170;PRNY;SAINT QUENTIN
30/07/2008;4500027602;;100;PE;20;101606300;"UNION PVCR FM 40x1""1/4";10;0;UNI;@0N\QHistorique commande/documentat@;XPF;382;3820;PRNY;SAINT QUENTIN
01/08/2008;4500027624;;100;PE;10;101606300;VTH 8.8 Z 16X45;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;115;2880;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;20;101606300;VTH 8.8 Z 16X50;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;119;2970;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;30;101606300;VTH 8.8 Z 16X70;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;138;3442;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;40;101606300;VTH 8.8 Z 16X80;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;151;3780;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;50;101606300;VTH 8.8 Z 20X60;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;295;7380;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;60;101606300;VTCHC 8.8 Z 6X20;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;18;450;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;70;101606300;VTCHC 8.8 Z 6X30;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;23;585;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;80;101606300;VTCHC 8.8 Z 6X40;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;30;742;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;90;101606300;VTCHC 8.8 Z 8X16;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;31;787;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;100;101606300;VTCHC 8.8 Z 8X20;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;35;877;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;110;101606300;VTCHC 8.8 Z 10X40;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;54;1350;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;120;101606300;VTCHC 8.8 Z 10X70;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;68;1710;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;130;101606300;VTCHC 8.8 Z 12X40;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;83;2070;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;140;101606300;VTCHC 8.8 Z 12X70;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;103;2587;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027624;;100;PE;150;101606300;VTCHC 8.8 Z 16X30;25;0;UNI;@0N\QHistorique commande/documentat@;XPF;193;4837;PRNY;"GLT INDUSTRIE ""MR BOULON"""
01/08/2008;4500027625;;100;PE;10;101606300;BAC DE RANGEMENT 200X450X177;24;0;UNI;@0N\QHistorique commande/documentat@;XPF;1942;46618;PRNY;VALAUTO
01/08/2008;4500027625;;100;PE;20;101606300;PINCEAU 37mm;12;0;UNI;@0N\QHistorique commande/documentat@;XPF;144;1728;PRNY;VALAUTO
01/08/2008;4500027626;;100;PE;10;2100386004;COMBINAISON BLANCHE L;20;0;UNI;@0N\QHistorique commande/documentat@;XPF;980;19600;PRNY;VALAUTO
01/08/2008;4500027627;;100;PE;10;101624300;LIVRAISON DE MATERIELS;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;13500;13500;PRNY;AGENCE DE FRET ET DE LOGISTIQUE AFL
01/08/2008;4500027628;;100;PE;10;101628100;REALISATION ET IMPRESSION DU PANNEAU PVC;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;37293;37293;PRNY;RECTO VERSO
05/08/2008;4500027676;;100;PE;10;101606300;PATE A RODER;3;0;UNI;;XPF;3198;9594;PRNY;SFAC
05/08/2008;4500027676;;100;PE;20;101606300;HT 900 PATE 1 KG.;6;0;UNI;;XPF;3899;23394;PRNY;SFAC
05/08/2008;4500027676;;100;PE;30;2100095100;PATE A RODER;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;3198;9594;PRNY;SFAC
05/08/2008;4500027676;;100;PE;40;2100175001;PATE A CUIVRE - HT900;6;0;UNI;@0N\QHistorique commande/documentat@;XPF;3899;23394;PRNY;SFAC
06/08/2008;4500027693;;100;PE;10;101606300;FICHE RJ 45 8 CONTACTS;10;0;UNI;@0N\QHistorique commande/documentat@;XPF;172;1720;PRNY;SOCADIME / SPOT
06/08/2008;4500027693;;100;PE;20;101606300;CABLE F/UTP CAT6;30;0;UNI;@0N\QHistorique commande/documentat@;XPF;131;3930;PRNY;SOCADIME / SPOT
07/08/2008;4500027703;;100;PE;10;101606300;ANNEAU DE LEVAGE MALE D.10 MM;4;0;UNI;@0N\QHistorique commande/documentat@;XPF;1539;6156;PRNY;BONIFACE ACMA
07/08/2008;4500027703;;100;PE;20;101606300;ANNEAU DE LEVAGE MALE D.12 MM;4;0;UNI;@0N\QHistorique commande/documentat@;XPF;1629;6516;PRNY;BONIFACE ACMA
07/08/2008;4500027703;;100;PE;30;101606300;ANNEAU DE LEVAGE MALE D.16 MM;4;0;UNI;@0N\QHistorique commande/documentat@;XPF;2187;8748;PRNY;BONIFACE ACMA
07/08/2008;4500027704;;100;PE;10;101606300;PATE;4;0;UNI;;XPF;3749;14996;PRNY;SFAC
07/08/2008;4500027704;;100;PE;20;101606300;GRAISSE SILICONE S14 1KG;4;0;UNI;;XPF;5474;21896;PRNY;SFAC
07/08/2008;4500027704;;100;PE;30;2100175003;PATE HAUTE TEMPERATURE;4;0;UNI;@0N\QHistorique commande/documentat@;XPF;3749;14996;PRNY;SFAC
07/08/2008;4500027704;;100;PE;40;2100175002;GRAISSE SILICONE S14;4;0;UNI;@0N\QHistorique commande/documentat@;XPF;5474;21896;PRNY;SFAC
07/08/2008;4500027705;;100;PE;10;101606300;ROULEAU FIBRE COURTE 6802.180;2;0;UNI;;XPF;763;1526;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;20;101606300;BAC A PEINTURE BLEU 758.260;2;0;UNI;;XPF;385;770;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;30;101606300;FORET HSS 3000 V - 4 MM;2;0;UNI;;XPF;94;188;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;40;101606300;POINTE TP 100 x 4,5;1;0;UNI;;XPF;1365;1365;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;50;101606300;ADHESIF EMBALLAGE HAVANE PP 20M 50MM;5;0;UNI;;XPF;296;1480;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;60;101606300;RUBAN CHANTIER R/B;5;0;UNI;;XPF;296;1480;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;70;101606300;MASSETTE CARRE 1,250KG;1;0;UNI;;XPF;2509;2509;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;80;101606300;PINCE A DECOFFRER 600x18 MM CARBONE;1;0;UNI;;XPF;1271;1271;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;90;2100384500;ROULEAU DE PEINTURE;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;763;1526;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;100;2100384501;BAC A PEINTURE;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;385;770;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;110;2100384206;FORET A METAL DIAM.4;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;94;188;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;120;2100384600;POINTE TP 100 x 4,5;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1365;1365;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;130;2100384400;ADHESIF EMBALLAGE HAVANE;5;0;UNI;@0N\QHistorique commande/documentat@;XPF;296;1480;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027705;;100;PE;140;2100384401;RUBAN CHANTIER R/B.;5;0;UNI;@0N\QHistorique commande/documentat@;XPF;296;1480;PRNY;DUCOS QUINCAILLERIE
07/08/2008;4500027707;;100;PE;10;101606300;CHAINE GALVA 6 x 52 MM;20;0;UNI;@0N\QHistorique commande/documentat@;XPF;800;16000;PRNY;QUINCAILLERIE NOUVELLE
08/08/2008;4500027713;;;PE;10;101606300;RETROVISEUR BT01A SAT;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;13520;13520;PRNY;PRO TECH
12/08/2008;4500027727;;;PE;10;101606400;Fournitures suivant devis n°341106;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;36460;36460;PRNY;NOPAC
12/08/2008;4500027729;;;PE;10;101606400;Fournitures suivant devis n°341106;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;36460;36460;PRNY;NOPAC
14/08/2008;4500027757;;100;PE;10;101624300;LIVRAISON;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;9000;9000;PRNY;AFL
18/08/2008;4500027779;;100;PE;10;2100175002;GRAISSE SILICONE S14;4;0;UNI;;XPF;5474;21896;PRNY;SFAC
18/08/2008;4500027779;;100;PE;20;2100175003;PATE HAUTE TEMPERATURE;4;0;UNI;;XPF;3749;14996;PRNY;SFAC
18/08/2008;4500027780;;100;PE;10;101606300;ANNEAU DE LEVAGE MALE D.10mm;4;0;UNI;;XPF;1539;6156;PRNY;BONIFACE ACMA
18/08/2008;4500027780;;100;PE;20;101606300;ANNEAU DE LEVAGE MALE D.12mm;4;0;UNI;;XPF;1629;6516;PRNY;BONIFACE ACMA
18/08/2008;4500027780;;100;PE;30;101606300;ANNEAU DE LEVAGE MALE D.16mm;4;0;UNI;;XPF;2187;8748;PRNY;BONIFACE ACMA
18/08/2008;4500027781;;100;PE;10;101606300;CHAINE GALVA 6 X 52mm;20;0;UNI;;XPF;800;16000;PRNY;QUINCAILLERIE NOUVELLE
18/08/2008;4500027782;;100;PE;10;2403677021;SOLUTION HYPOCHLORITE DE CALCIUM 24°;160;0;L;@0N\QHistorique commande/documentat@;XPF;170;27200;PRNY;MESACHIMIE
18/08/2008;4500027783;;100;PE;10;101606820;Chambre de lecture;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;52000;52000;PRNY;MESACHIMIE
18/08/2008;4500027783;;;PE;20;101606820;Chambre de lecture;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;52000;52000;PRNY;MESACHIMIE
18/08/2008;4500027785;;100;PE;10;101606300;SOLUTION AMINO ACIDE F;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;3300;9900;PRNY;MESACHIMIE
18/08/2008;4500027785;;100;PE;20;101238100;PAQUETS DE 100 DPD FREE CHLORINE;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;4000;8000;PRNY;MESACHIMIE
19/08/2008;4500027804;;100;PE;10;101615120;RECHARGE COMPLETE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;45500;45500;PRNY;ATELIER MISSERI
19/08/2008;4500027810;;100;PE;10;101606300;PINCE DE CONTACT;1;0;UNI;@0N\QHistorique commande/documentat@;EUR;44,94;44,94;PRNY;SIBILLE FAMECA ELECTRIC ( SFE )
19/08/2008;4500027813;;100;PRY;10;101238100;RAVITAILLEMENT EN EAUX;46;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;41400;PRNY;CIENC
19/08/2008;4500027814;;100;PRY;10;101238000;TRANSPOT EAUX;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;32000;32000;PRNY;YVA NORD
19/08/2008;4500027815;;100;PE;10;101606300;SAC A DOS BV.17;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;32753;32753;PRNY;SOPROTEC
21/08/2008;4500027834;;100;PE;10;101606300;ELECTROVANNE HDS 698C - 6472411;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;8910;8910;PRNY;IFT PACIFIC
22/08/2008;4500027842;;100;PE;10;101606300;MASSETTE CARRE 1,250KG;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;2509;2509;PRNY;DUCOS QUINCAILLERIE
22/08/2008;4500027842;;100;PE;20;101606300;PINCE A DECOFFRER 600x18 MM CARBONE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1271;1271;PRNY;DUCOS QUINCAILLERIE
24/08/2008;4500027846;;100;PE;10;2403677004;SOLUTION HYPOCHLORITE DE CALCIUM 24°;160;0;UNI;;XPF;170;27200;PRNY;MESACHIMIE
24/08/2008;4500027846;;100;PE;20;2403677021;SOLUTION HYPOCHLORITE DE CALCIUM 24°;160;0;L;@0N\QHistorique commande/documentat@;XPF;170;27200;PRNY;MESACHIMIE
26/08/2008;4500027873;;;PE;10;101231100;ORDINATEUR  REF PCBUR/IS;1;0;UNI;;XPF;80915;80915;PRNY;DARTY CTRE VILLE (ancien connexion)
26/08/2008;4500027874;;;PE;10;101231100;"ECRAN PLAT TFT - 19""";1;0;UNI;@0N\QHistorique commande/documentat@;XPF;32345;32345;PRNY;BARRAU BUSINESS SYSTEMS
28/08/2008;4500027900;;100;PE;10;2100680111;PEINTURE ROUGE;4;0;UNI;@0N\QHistorique commande/documentat@;XPF;2750;11000;PRNY;VALAUTO
28/08/2008;4500027900;;100;PE;20;2100680900;DILUANT CELLULOSIQUE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3198;3198;PRNY;VALAUTO
28/08/2008;4500027901;;100;PE;10;101606300;TUBE GALVA 40X40X3X6ML;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;4275;8550;PRNY;SOCAFER
28/08/2008;4500027901;;100;PE;20;101606300;PLAT GALVA 30X4X6ML;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1665;1665;PRNY;SOCAFER
28/08/2008;4500027901;;100;PE;30;101606300;TOLE PL GALVA 2.0X1.0X5;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;18135;18135;PRNY;SOCAFER
28/08/2008;4500027908;;100;PE;10;101624300;ENLEVEMENT A MR BOULON;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1500;1500;PRNY;AFL
28/08/2008;4500027908;;100;PE;20;101624300;ENLEVEMENT AU DOCK AFL;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1500;1500;PRNY;AFL
28/08/2008;4500027908;;100;PE;30;101624300;LIVRAISON;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3000;3000;PRNY;AFL
28/08/2008;4500027915;;;PRY;10;101238100;ENVELOPPES CODE 693;1;0;UNI;;XPF;176;176;PRNY;NOPAC
28/08/2008;4500027915;;;PRY;20;101238100;PORTE-MINE CODE 77405 CODE 693;5;0;UNI;;XPF;228;1140;PRNY;NOPAC
28/08/2008;4500027915;;;PRY;30;101238100;PORTE-MINE CODE 77427;5;0;UNI;;XPF;476;2380;PRNY;NOPAC
28/08/2008;4500027915;;;PRY;40;101238100;ETUI MINES CODE 25007-HB;2;0;UNI;;XPF;124;248;PRNY;NOPAC
28/08/2008;4500027915;;;PRY;50;101238100;CARTOUCHE COULEUR CODE HPC8766W;2;0;UNI;;XPF;4768;9536;PRNY;NOPAC
28/08/2008;4500027915;;;PRY;60;101238100;CARTOUCHE NOIRE CODE HPC8765W;4;0;UNI;;XPF;3984;15936;PRNY;NOPAC
28/08/2008;4500027915;;;PRY;70;101238100;BLOC NOTES CODE 391207;5;0;UNI;;XPF;184;920;PRNY;NOPAC
28/08/2008;4500027915;;;PRY;80;101238100;PILES LR6 CODE 850889;4;0;UNI;;XPF;392;1568;PRNY;NOPAC
28/08/2008;4500027915;;;PRY;90;101238100;PAPIER A4 BLANC CODE YESA4;25;0;UNI;;XPF;472;11800;PRNY;NOPAC
29/08/2008;4500027923;;;PRY;10;101238100;ENVELOPPES CODE 693;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;176;176;PRNY;NOPAC
29/08/2008;4500027923;;;PRY;20;101238100;PORTE-MINE CODE 77405;5;0;UNI;@0N\QHistorique commande/documentat@;XPF;228;1140;PRNY;NOPAC
29/08/2008;4500027923;;;PRY;30;101238100;PORTE-MINE CODE 77427;5;0;UNI;@0N\QHistorique commande/documentat@;XPF;476;2380;PRNY;NOPAC
29/08/2008;4500027923;;;PRY;40;101238100;ETUI MINES CODE 25007-HB;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;124;248;PRNY;NOPAC
29/08/2008;4500027923;;;PRY;50;101238100;CARTOUCHES COULEUR CODE HPC8766W;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;4768;9536;PRNY;NOPAC
29/08/2008;4500027923;;;PRY;60;101238100;CARTOUCHES NOIRES CODE HPC8765W;4;0;UNI;@0N\QHistorique commande/documentat@;XPF;3984;15936;PRNY;NOPAC
