DATE;COMMANDE;ARTICLE;DESIGNATION;QTE;DEVISE;PRIX_U;VALEUR;FOURNISSEUR
09/09/2008;4500028023;101238100;Fournitures sur travaux en cours PE;48;XPF;900;43200;CIENC
09/09/2008;4500028023;101238000;LOCATION FONTAINE;20400;XPF;1;20400;CIENC
09/09/2008;4500028024;101238000;Travaux en cours;1;XPF;32000;32000;YVA NORD
12/09/2008;4500028086;101238100;CARTOUCHES ENCRE HP NO88 NOIRE XL;5;XPF;4424;22120;NOPAC
12/09/2008;4500028086;101238100;CARTOUCHES ENCRE HP NO88 CYAN;5;XPF;3296;16480;NOPAC
12/09/2008;4500028086;101238100;CARTOUCHES ENCRE HP NO88 MAGENTA;5;XPF;3296;16480;NOPAC
12/09/2008;4500028086;101238100;CARTOUCHES ENCRE HP NO88 JAUNE;5;XPF;3296;16480;NOPAC
13/09/2008;4500028099;101606300;BALAI;4;XPF;550;2200;REPLEX SARL
13/09/2008;4500028099;101606300;MOP COTON 29CM;4;XPF;280;1120;REPLEX SARL
13/09/2008;4500028099;101606300;SEAU 16L VERT METAL;4;XPF;940;3760;REPLEX SARL
13/09/2008;4500028100;101606400;SOURIS MICROSOFT OPTICAL BASIC PS2/USB;2;XPF;2250;4500;MICROPLUS ( PHOCIDIS SARL )
13/09/2008;4500028101;101606300;SUPPORT TUYAU MURAL;3;XPF;1260;3780;DUCOS QUINCAILLERIE
13/09/2008;4500028102;101606300;POMPE MANUEL GRAISSE POT 5KG;1;XPF;35998;35998;SFAC
13/09/2008;4500028102;101606300;TECALEMITE 400gr A LEVIER;3;XPF;9038;27114;SFAC
13/09/2008;4500028103;101606300;EMBOUT SPECIAL PAS MICHELIN;1;XPF;762;762;S.E.V (SOPROOTEC EQUIPEMENTS VEHICU
13/09/2008;4500028103;101606300;PISTOLET DE GONFLAGE SCHRADER;1;XPF;15996;15996;S.E.V (SOPROOTEC EQUIPEMENTS VEHICU
13/09/2008;4500028103;101606300;SOUFFLETTE BUSE METALLIQUE;5;XPF;1616;8080;S.E.V (SOPROOTEC EQUIPEMENTS VEHICU
13/09/2008;4500028103;101606300;PISTOLET PULVERISATEUR;1;XPF;5246;5246;S.E.V (SOPROOTEC EQUIPEMENTS VEHICU
16/09/2008;4500028127;2100386020;FILTRE P3 POUR DEMI-MASQUE ADVANTAGE;10;XPF;1785;17850;TIP SARL/JET SARL
16/09/2008;4500028127;2100386021;SACOCHE POUR ADVANTAGE 200 - COMFO II;10;XPF;2125;21250;TIP SARL/JET SARL
16/09/2008;4500028127;2100386019;DEMI-MASQUE ADVANTAGE 200;10;XPF;3040;30400;TIP SARL/JET SARL
16/09/2008;4500028130;101606820;"SOLUTIONS TAMPONS Ph 4 ; 500ml";5;XPF;1200;6000;MESACHIMIE
16/09/2008;4500028130;101606820;"SOLUTIONS TAMPONS Ph  7 ; 500ml";5;XPF;1200;6000;MESACHIMIE
16/09/2008;4500028130;101606820;SET DE TOC LR;1;XPF;52000;52000;MESACHIMIE
17/09/2008;4500028138;2203339000;SOLUTION TAMPON PH = 4;3;XPF;1000;3000;MESACHIMIE
17/09/2008;4500028138;2203339001;SOLUTION TAMPON PH = 7;3;XPF;1000;3000;MESACHIMIE
17/09/2008;4500028140;2100386017;GANT SOUDEUR;13;XPF;1487;19331;AXIAL
18/09/2008;4500028157;101624300;ENLEVEMENTS CHEZ LES FOURNISSEURS;5;XPF;1500;7500;AFL
18/09/2008;4500028157;101624300;LIVRAISON;1;XPF;3000;3000;AFL
18/09/2008;4500028158;101628100;PANNEAU D'AFFICHAGE;2;XPF;38025;76050;RECTO VERSO
19/09/2008;4500028162;101606300;KIT DE BANDELETTES;1;XPF;9400;9400;MESACHIMIE
19/09/2008;4500028163;101238100;100 CAPSULES CREMA AROMA GRAN CAFE;6500;XPF;1;6500;LA CASE A CAFE
19/09/2008;4500028163;101238100;100 GOBELETS 15 CL;700;XPF;1;700;LA CASE A CAFE
19/09/2008;4500028163;101238100;100 SPATULES;250;XPF;1;250;LA CASE A CAFE
25/09/2008;4500028204;101613610;LOCATION BENNE 16M3;1;XPF;35000;35000;EMC
29/09/2008;4500028230;101238000;REPAS 7 COUVERTS;19910;XPF;1;19910;MONSIEUR BOEUF
03/10/2008;4500028308;101606820;FUT A OUVERTURE TOTALE 40L.;2;XPF;3700;7400;SOCADIS
07/10/2008;4500028328;2403677021;SOLUTION HYPOCHLORITE DE CALCIUM 24°;160;XPF;170;27200;MESACHIMIE
07/10/2008;4500028330;101238100;RAVITAILLEMENT EN EAUX;41;XPF;900;36900;CIENC
07/10/2008;4500028331;101238000;TRANSPORT EAUX;1;XPF;32000;32000;YVA NORD
07/10/2008;4500028332;101606820;CREUSETS FORME BAS INCONEL 601- 25ML;10;EUR;56,1;561;FISHER  BIOBLOCK SCIENTIFIC
07/10/2008;4500028332;101606820;COUVERCLES INCONEL POUR CREUSET- 25ML;10;EUR;20;200;FISHER  BIOBLOCK SCIENTIFIC
07/10/2008;4500028340;101606400;"CLASSEUR A LEVIER D.70 ""ESSELTE""ASSORTIS";10;XPF;548;5480;NOPAC
07/10/2008;4500028340;101606400;JEU 26 INTERCALAIRES ALPHA.A4 POLYPRO;5;XPF;336;1680;NOPAC
07/10/2008;4500028340;101606400;COUVERTURE RELIURE A4 BLEU FONCE;100;XPF;32;3200;NOPAC
07/10/2008;4500028340;101606400;BOITE ARCHIVE DOS 100 JAUNE;25;XPF;212;5300;NOPAC
07/10/2008;4500028340;101606400;CORBEILLE A COURRIER BLEU;10;XPF;516;5160;NOPAC
07/10/2008;4500028340;101606400;CHEMISE CARTONNEE JAUNE;100;XPF;2896;2896;NOPAC
07/10/2008;4500028340;101606400;CHEMISE CARTONNEE VERT;100;XPF;2896;2896;NOPAC
07/10/2008;4500028340;101606400;CHEMISE CARTONNEE ROSE;100;XPF;2896;2896;NOPAC
08/10/2008;4500028341;101606400;SAC MINIGRIP 100X150 X 100;1;XPF;1080;1080;CELLOCAL
08/10/2008;4500028341;101606400;SAC MINIGRIP 160X220 X 100;1;XPF;1310;1310;CELLOCAL
08/10/2008;4500028341;101606400;SAC MINIGRIP 180X250 X 100;1;XPF;1560;1560;CELLOCAL
08/10/2008;4500028341;101606400;SAC MINIGRIP 60X80 X 100;1;XPF;690;690;CELLOCAL
08/10/2008;4500028341;101606400;SAC MINIGRIP 80X120 X 100;1;XPF;760;760;CELLOCAL
10/10/2008;4500028390;101628100;PLAQUES PVC 2mm;2;XPF;3910;7820;RECTO VERSO
10/10/2008;4500028394;101624300;ENLEVEMENT CHEZ  DIFFERENT FOURNISSEURS;7;XPF;1500;10500;AGENCE DE FRET ET DE LOGISTIQUE
10/10/2008;4500028394;101624300;LIVRAISON;1;XPF;3000;3000;AGENCE DE FRET ET DE LOGISTIQUE
10/10/2008;4500028396;101606400;10 CARNETS DE 50 LIASSES 2 FEUILLETS;1;XPF;43555;43555;RECTO VERSO
10/10/2008;4500028397;101606300;COFFRET DOUILLE 6 PANS;1;XPF;5902;5902;VALAUTO
14/10/2008;4500028440;101238100;TONER ARM 160;1;XPF;17250;17250;SHARP CENTER
18/10/2008;4500028479;101606300;FERME PORTE ECO-GROOM;2;XPF;7425;14850;NQ NOUMEA QUINCAILLERIE
18/10/2008;4500028480;2100386004;COMBINAISON BLANCHE L;20;XPF;980;19600;VALAUTO
18/10/2008;4500028480;2100386002;COMBINAISON BLANCHE XXL;10;XPF;980;9800;VALAUTO
18/10/2008;4500028480;2100386001;COMBINAISON BLANCHE XL;10;XPF;980;9800;VALAUTO
18/10/2008;4500028480;101606820;RUBAN MASQUAGE;6;XPF;598;3588;VALAUTO
18/10/2008;4500028480;101606820;PINCEAU 37mm;10;XPF;144;1440;VALAUTO
18/10/2008;4500028480;101606820;WHITE SPIRIT;1;XPF;2798;2798;VALAUTO
18/10/2008;4500028480;2100680900;DILUANT CELLULOSIQUE;1;XPF;3198;3198;VALAUTO
23/10/2008;4500028536;101606820;SAVON POUDRE 959;10;XPF;5498;54980;SFAC
23/10/2008;4500028541;101606300;JEU POUR EXTRACTION DE GOUJONS;1;XPF;12966;12966;SEV
23/10/2008;4500028545;2100085000;DEGRAISSANT AEROSOL;12;XPF;1499;17988;SFAC
23/10/2008;4500028545;2100301002;NEOPRENE 400;12;XPF;1049;12588;SFAC
23/10/2008;4500028545;2100651000;ORANET B1;1;XPF;14498;14498;SFAC
23/10/2008;4500028546;101606300;NETTOYANT CONTACT ELECTRIQUE;12;XPF;1424;17088;SFAC
23/10/2008;4500028546;101606300;MOUSSE NETTOYANTE;12;XPF;1274;15288;SFAC
23/10/2008;4500028546;101606300;WD-40;12;XPF;998;11976;SFAC
23/10/2008;4500028547;101606820;RAC. EXPRESS 3/4 F + JOINT;20;XPF;480;9600;ETS GASCHET JEAN
23/10/2008;4500028547;101606820;RAC. EXPRESS 3/4 M + JOINT;20;XPF;560;11200;ETS GASCHET JEAN
23/10/2008;4500028547;101606820;RAC. UNION GF FF 3/4 340;20;XPF;584;11680;ETS GASCHET JEAN
23/10/2008;4500028547;101606820;"RAC. UNION GF FF 1"" 340";20;XPF;672;13440;ETS GASCHET JEAN
23/10/2008;4500028547;101606820;"RAC. UNION GF FF 1""1/4 340";20;XPF;1088;21760;ETS GASCHET JEAN
28/10/2008;4500028593;101238100;RAVITAILLEMENT EN EAUX;45;XPF;900;40500;CIENC
28/10/2008;4500028597;101238000;TRANSPORT EAUX;1;XPF;32000;32000;YVA NORD
29/10/2008;4500028616;101606300;AMINO ACIDE F 10ml PK100;3;XPF;3000;9000;MESACHIMIE
29/10/2008;4500028616;101606300;REACTIF ACIDE CITRIQUE POUR SILICE PK100;3;XPF;4000;12000;MESACHIMIE
29/10/2008;4500028616;101606300;MOLYBDATE 3 REACTIF EN SOLUTION 100ml;5;XPF;2990;14950;MESACHIMIE
29/10/2008;4500028616;101606300;CITRIQUE ACIDE REACTIF HACH SOL 500ml;4;XPF;4000;16000;MESACHIMIE
29/10/2008;4500028616;101606300;MOLYBDATE 3 REACTIF HACH SOL 1000ml;2;XPF;4900;9800;MESACHIMIE
29/10/2008;4500028616;101606300;DPD FREE CHLORINE REACTIFPOUR 10ml;300;XPF;40;12000;MESACHIMIE
29/10/2008;4500028616;101606300;PLAQUE METAL POUR DESSICATEUR 200ml;1;XPF;16000;16000;MESACHIMIE
29/10/2008;4500028618;101606300;KIT SILICE GAMME HAUTE 10ml;1;XPF;9500;9500;MESACHIMIE
30/10/2008;4500028631;101606300;CHAINE GALVA 3,5 X 27 MM;4;XPF;1170;4680;QUINCAILLERIE NOUVELLE
30/10/2008;4500028638;101606820;POTEAU SUPPORT CAOUT RGE/BLC;10;XPF;3620;36200;CIMAC
30/10/2008;4500028643;101606820;PIQUET METAL NOIR Y;40;XPF;450;18000;NQ NOUMEA QUINCAILLERIE
30/10/2008;4500028647;2100386006;GANTS MECANICIEN T.9;20;XPF;750;15000;VETRAL-AGECOM SARL
30/10/2008;4500028647;2100386007;GANTS MECANICIEN T.10;20;XPF;750;15000;VETRAL-AGECOM SARL
30/10/2008;4500028647;2100386009;LUNETTE DE PROTECTION INCOLORES;15;XPF;800;12000;VETRAL-AGECOM SARL
30/10/2008;4500028648;101606300;CASQUE AKG K240 MKII;1;XPF;29600;29600;CLAVINOVA
31/10/2008;4500028650;101606300;ENREGISTREUR NUMERIQUE ZOOM H4;1;XPF;44900;44900;LA BOITE A MUSIQUE
31/10/2008;4500028650;101606300;CARTE SD 2GO TRANSCEND PQ1;1;XPF;7900;7900;LA BOITE A MUSIQUE
04/11/2008;4500028689;101606300;SIKAFLEX PRO 11FC BLANC 310ML;12;XPF;876;10512;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;MASTIC SILICONE TRANS.UNISIL T NEUTRE;25;XPF;742;18562;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;FIL TENDEUR GALVA 2.70MM N.16 5KG;1;XPF;2887;2887;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;QUEUE DE MORUE NYLON 40 BLANC NETTOYAGE;5;XPF;495;2475;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;TUBE A MARQUER FIXOLID ROUGE;5;XPF;592;2962;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;TUBE A MARQUER FIXOLID JAUNE;5;XPF;592;2962;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;TUBE A MARQUER FIXOLID BLEU;5;XPF;592;2962;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;TUBE A MARQUER FIXOLID VERT;5;XPF;592;2962;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;MEULE COUPER ACIER 125X3X22.2;25;XPF;360;9000;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;RACLETTE METAL DOUBLE MOUSSE 44CM;1;XPF;1200;1200;NQ NOUMEA QUINCAILLERIE
04/11/2008;4500028689;101606300;RACLETTE METAL DOUBLE MOUSSE 75CM;2;XPF;2025;4050;NQ NOUMEA QUINCAILLERIE
05/11/2008;4500028701;101238000;Location véhicule cat B du 8 au 12-11-08;3;XPF;4935;14805;BUDGET
05/11/2008;4500028706;101624300;ENLEVEMENT;9;XPF;1500;13500;AGENCE DE FRET ET DE LOGISTIQUE
05/11/2008;4500028706;101624300;LIVRAISON A PRONY;2;XPF;3000;6000;AGENCE DE FRET ET DE LOGISTIQUE
12/11/2008;4500028738;101615120;FACONNAGE D'UNE PIECE EN ACIER;1;XPF;48000;48000;ATELIER MISSERI
12/11/2008;4500028746;101624300;LIVRAISON A SHELL;20;XPF;1500;30000;AFL
13/11/2008;4500028759;101606300;CARTE MEMOIRE 2GO PANASONIC;1;XPF;6900;6900;SHOP@PANASONIC
18/11/2008;4500028798;101238000;TRANSPORT EAUX;1;XPF;32000;32000;YVA NORD
18/11/2008;4500028799;101238100;RAVITAILLEMENT EN EAUX;45;XPF;900;40500;CIENC
20/11/2008;4500028842;101238100;PINCE A DESSIN DOUBLE CLIPS CODE 759322;12;XPF;32;384;NOPAC
20/11/2008;4500028842;101238100;PINCE A DESSIN DOUBLE CLIPS CODE 759412;12;XPF;60;720;NOPAC
20/11/2008;4500028842;101238100;AGRAPHES 24/6 CODE 428;4;XPF;316;1264;NOPAC
20/11/2008;4500028842;101238100;ADHESIF INVISIBLE CODE 810.1933R;3;XPF;476;1428;NOPAC
20/11/2008;4500028842;101238100;PAPIER MULTI-USAGES A4 CODE YESA4;25;XPF;472;11800;NOPAC
21/11/2008;4500028854;101606820;COMMERCE EQUITABLE;300;XPF;66;19800;LA CAPSULE - MALONGO CAFES
26/11/2008;4500028903;101624300;ENLEVEMENT CHEZ LES FOURNISSEURS;4;XPF;1500;6000;AFL
26/11/2008;4500028903;101624300;LIVRAISON A PRONY ENERGIES;5;XPF;3000;15000;AFL
27/11/2008;4500028909;101238100;CREMA AROMA GRAN CAFE;100;XPF;65;6500;LA CASE A CAFE
27/11/2008;4500028909;101238100;100 GOBELETS 15 CL;1;XPF;700;700;LA CASE A CAFE
27/11/2008;4500028909;101238100;100 SPATULES;1;XPF;250;250;LA CASE A CAFE
27/11/2008;4500028909;101238100;SUCRE STICK LAVAZZA 200;1;XPF;500;500;LA CASE A CAFE
28/11/2008;4500028919;101606400;PAPIER MULTI USAGES;50;XPF;439;21950;NOPAC
02/12/2008;4500028941;101606820;COUPE PE 90DEG FF 25;1;XPF;272;272;SAINT QUENTIN
02/12/2008;4500028941;101606820;"RACCORD PE FM 25 x 3/4""";2;XPF;144;288;SAINT QUENTIN
02/12/2008;4500028941;101606820;"ROBINET BOISSEAU FF D20 3/4"" 600";1;XPF;901;901;SAINT QUENTIN
02/12/2008;4500028941;101606820;REDUCT PE FF 40 x 25;1;XPF;508;508;SAINT QUENTIN
02/12/2008;4500028941;101606820;"TE PE FM 25 x 1/2""";1;XPF;316;316;SAINT QUENTIN
03/12/2008;4500028953;101606820;BANDELETTES LEVURE ET MOISISSURES;6;XPF;6500;39000;MESACHIMIE
04/12/2008;4500028965;101238000;TRANSPORT EAUX;1;XPF;32000;32000;YVA NORD
04/12/2008;4500028966;101238100;RAVITAILLEMENT EN EAUX;40;XPF;900;36000;CIENC
04/12/2008;4500028967;101238100;RAVITAILLEMENT EN EAUX;40;XPF;900;36000;CIENC
04/12/2008;4500028976;2403677021;LTS SOLUTION HYPOCHLORITE DE CALCIUM;320;XPF;170;54400;MESACHIMIE
04/12/2008;4500028977;101606820;AMINO ACID F REACTIF EN SOLUTION 100ML;6;XPF;3300;19800;MESACHIMIE
04/12/2008;4500028981;101615100;VEHICULE VIVARO 284278 NC;1;XPF;16377;16377;MECATECHNIC
09/12/2008;4500029018;101238000;5 REPAS LE 09-12-08;23200;XPF;1;23200;LE BINTZ
09/12/2008;4500029018;101238000;4 REPAS LE 26-02-09;27950;XPF;1;27950;LE BINTZ
11/12/2008;4500029041;101606820;"MAMELON GF MM 1""-1/2   245";30;XPF;390;11700;ETS GASCHET JEAN
11/12/2008;4500029041;101606820;"MAMELON GF MF 1""1/2-1""   241";30;XPF;127;3810;ETS GASCHET JEAN
11/12/2008;4500029041;101606820;"MAMELON GF MM 1""1/2-1""   245";30;XPF;795;23850;ETS GASCHET JEAN
11/12/2008;4500029041;101606820;MAMELON GF MM 1/2   280;30;XPF;105;3150;ETS GASCHET JEAN
11/12/2008;4500029041;101606820;"MAMELON GF MM 1""   280";30;XPF;187;5610;ETS GASCHET JEAN
11/12/2008;4500029041;101606820;"MAMELON GF MM 1""1/4   280";30;XPF;326;9780;ETS GASCHET JEAN
11/12/2008;4500029041;101606820;"MAMELON GF MM 1""1/2   280";30;XPF;349;10470;ETS GASCHET JEAN
11/12/2008;4500029041;101606820;RAC. EXPRESS 3/4 F + JOINT;30;XPF;450;13500;ETS GASCHET JEAN
11/12/2008;4500029041;101606820;RAC. EXPRESS 3/4 M + JOINT;30;XPF;525;15750;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;COUDE GF 45   FF 1/2;30;XPF;244;7320;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;COUDE GF 90   FF 1/2;30;XPF;101;3030;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;COUDE GF 45   FF 3/4;30;XPF;310;9300;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;COUDE GF 90   FF 3/4;30;XPF;146;4380;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;"COUDE GF 45   FF 1""";30;XPF;380;11400;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;"COUDE GF 90   FF 1""";30;XPF;225;6750;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;MANCHON GF 1/2   270;30;XPF;127;3810;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;MANCHON GF 3/4   270;30;XPF;150;4500;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;"MANCHON GF 1""1/4   270";30;XPF;292;8760;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;TE GF 1/2   130;30;XPF;135;4050;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;TE GF 3/4   130;30;XPF;221;6630;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;"TE GF 1""   130";30;XPF;315;9450;ETS GASCHET JEAN
11/12/2008;4500029043;101606820;"TE GF 1""1/4   130";30;XPF;480;14400;ETS GASCHET JEAN
11/12/2008;4500029044;101606820;"COUDE GF 45 FF 1""1/4   120";30;XPF;720;21600;ETS GASCHET JEAN
11/12/2008;4500029044;101606820;"COUDE GF 90 FF 1""1/4";30;XPF;510;15300;ETS GASCHET JEAN
11/12/2008;4500029044;101606820;"COUDE GF 45 FF 1""1/2   120";30;XPF;1450;43500;ETS GASCHET JEAN
11/12/2008;4500029045;101606820;"COUDE GF 90 FF 1""1/2";30;XPF;705;21150;ETS GASCHET JEAN
11/12/2008;4500029045;101606820;RAC. UNION GF FF 1/2   340;30;XPF;810;24300;ETS GASCHET JEAN
11/12/2008;4500029045;101606820;"RAC. UNION GF FF 1""   340";30;XPF;645;19350;ETS GASCHET JEAN
11/12/2008;4500029045;101606820;"RAC. UNION GF FF 1""1/4   340";30;XPF;1080;32400;ETS GASCHET JEAN
11/12/2008;4500029046;101606820;VANNE 1/4T PASS. INTEG.1/2   A41;15;XPF;420;6300;ETS GASCHET JEAN
11/12/2008;4500029046;101606820;"VANNE 1/4T PASS. INTEG.1""   A417";15;XPF;1032;15480;ETS GASCHET JEAN
11/12/2008;4500029046;101606820;"VANNE 1/4T PASS. INTEG.1""1/4   A";15;XPF;1575;23625;ETS GASCHET JEAN
11/12/2008;4500029046;101606820;"VANNE 1/4T PASS. INTEG.1""1/2   A";15;XPF;2265;33975;ETS GASCHET JEAN
15/12/2008;4500029081;101624800;CARTE SAVEXPRESS;6;XPF;5500;33000;SAVEXPRESS  SEML
15/12/2008;4500029083;101624300;ENLEVEMENT;2;XPF;1500;3000;AFL AGENCE DE FRET ET LOGISTIQUE
15/12/2008;4500029083;101624300;LIVRAISON;1;XPF;3000;3000;AFL AGENCE DE FRET ET LOGISTIQUE
15/12/2008;4500029085;101238100;Cartes Savpass;2;XPF;500;1000;SAVEXPRESS  SEML
15/12/2008;4500029088;1100175000;GRAISSEURS IMPERIAL - COFFRET;1;XPF;8998;8998;SFAC
15/12/2008;4500029088;1100175100;GRAISSEUR METRIC - COFFRET;1;XPF;11298;11298;SFAC
15/12/2008;4500029088;1100175109;GRAISSEUR DROITE M12 X 175;1;XPF;1498;1498;SFAC
15/12/2008;4500029089;101606820;BROSSE LAITON MANCHE MANUELLE;20;XPF;480;9600;NQ NOUMEA QUINCAILLERIE
15/12/2008;4500029089;101606820;BROSSE LAITON CONVEXE MANUELLE;20;XPF;446;8925;NQ NOUMEA QUINCAILLERIE
15/12/2008;4500029089;101606820;BROSSE ACIER CONCAVE MANUELLE;20;XPF;368;7350;NQ NOUMEA QUINCAILLERIE
16/12/2008;4500029099;2100559000;PAPIER ESSUIES MAINS;3;XPF;11500;34500;MESACHIMIE
19/12/2008;4500029143;101238100;RAVITAILLEMENT EN EAUX;40;XPF;900;36000;CIENC
19/12/2008;4500029144;101238000;ENLEVEMENT CHEZ PRONY-ENERGIES;2;XPF;1500;3000;AFL AGENCE DE FRET ET LOGISTIQUE
19/12/2008;4500029144;101238000;LIVRAISON A CIENC;2;XPF;3000;6000;AFL AGENCE DE FRET ET LOGISTIQUE
19/12/2008;4500029144;101238000;DEPOSE ET ENLEVEMENT;2;XPF;1500;3000;AFL AGENCE DE FRET ET LOGISTIQUE
19/12/2008;4500029144;101238000;LIVRAISON CHEZ PRONY-ENERGIES;2;XPF;3000;6000;AFL AGENCE DE FRET ET LOGISTIQUE
24/12/2008;4500029174;2300175005;GRAISSE DARINA AR2;2;XPF;21935;43870;SOCIETE DE SERVICES PETROLIERS SA
24/12/2008;4500029176;101611100;NETTOYAGE DE FOSSES DE STOCKAGE.;24;XPF;1690;40560;PRONY SERVICES
31/12/2008;4500029230;101624300;ENLEVEMENT CHEZ PRONY-ENERGIES;8;XPF;1500;12000;AFL AGENCE DE FRET ET LOGISTIQUE
31/12/2008;4500029230;101624300;LIVRAISON CHEZ LE FOURNISSEUR;8;XPF;3000;24000;AFL AGENCE DE FRET ET LOGISTIQUE
05/01/2009;4500029244;101238100;Pochettes perforées A4 code 970386-17;2;XPF;472;944;NOPAC
05/01/2009;4500029244;101238100;Agenda éphéméride code 31002;1;XPF;264;264;NOPAC
05/01/2009;4500029244;101238100;Cartouches encre noire HP code HPC4844AE;5;XPF;4596;22980;NOPAC
05/01/2009;4500029244;101238100;Stylos correcteurs code ZL62W;5;XPF;372;1860;NOPAC
05/01/2009;4500029244;101238100;Cahiers A4 code 900105;4;XPF;116;464;NOPAC
05/01/2009;4500029244;101238100;Cahiers A4 code 2429;4;XPF;108;432;NOPAC
05/01/2009;4500029244;101238100;Stylo bille bleu code 2530235;12;XPF;204;2448;NOPAC
05/01/2009;4500029244;101238100;Stylo bille noir code 2530136;12;XPF;204;2448;NOPAC
06/01/2009;4500029248;101606400;Fourniture de Logiciel informatique;1;XPF;56004;56004;XTREM-IT
06/01/2009;4500029249;101606300;TROUSSE DE SECOURS;1;XPF;14600;14600;PHARMACIE DU MT DORE
06/01/2009;4500029253;2100387001;ELECTRODE DE SOUDAGE DIAM 2.15;3;XPF;3910;11730;AXIAL
06/01/2009;4500029253;2100387002;ELECTRODE DE SOUDAGE DIAM 2.5;3;XPF;2422;7266;AXIAL
06/01/2009;4500029253;2100387003;ELECTRODE DE SOUDAGE DIAM 3.15;3;XPF;2422;7266;AXIAL
06/01/2009;4500029253;2100387006;ELECTRODE DE SOUDAGE DIAM 2.5;3;XPF;2975;8925;AXIAL
06/01/2009;4500029253;2100387007;ELECTRODE DE SOUDAGE DIAM 3.15;3;XPF;3400;10200;AXIAL
06/01/2009;4500029254;2100674000;CHIFFON COULEURS;5;XPF;9000;45000;LA MAISON DU CHIFFON
09/01/2009;4500029293;101606820;FOUNITURE DE COAGULANT FLOQUAT;1;XPF;69920;69920;CALEDONIENNE DES EAUX
09/01/2009;4500029293;101624300;LIVRAISON SUR SITE;1;XPF;20000;20000;CALEDONIENNE DES EAUX
13/01/2009;4500029331;101611100;Réalisation cartes de visite;1;XPF;44000;44000;RECTO VERSO
13/01/2009;4500029336;101611100;Analyse eau brute;1;XPF;40850;40850;CALEDONIENNE DES EAUX
13/01/2009;4500029337;101624300;ENLEVEMENT AIR LIQUIDE;4;XPF;1500;6000;AFL AGENCE DE FRET ET LOGISTIQUE
13/01/2009;4500029337;101624300;LIVRAISON A PRONY ENERGIES;4;XPF;3000;12000;AFL AGENCE DE FRET ET LOGISTIQUE
13/01/2009;4500029338;101624300;ENLEVEMENT AIR LIQUIDE;4;XPF;3000;12000;AFL AGENCE DE FRET ET LOGISTIQUE
13/01/2009;4500029338;101624300;LIVRAISON A PRONY ENERGIES;4;XPF;6000;24000;AFL AGENCE DE FRET ET LOGISTIQUE
13/01/2009;4500029339;101624300;ENLEVEMENT AIR LIQUIDE;4;XPF;3000;12000;AFL AGENCE DE FRET ET LOGISTIQUE
13/01/2009;4500029339;101624300;LIVRAISON A PRONY ENERGIES;4;XPF;6000;24000;AFL AGENCE DE FRET ET LOGISTIQUE
15/01/2009;4500029361;101238100;2000 EXEMPLAIRES PAPIER A EN-TETE;26100;XPF;1;26100;IMPRIMERIES REUNIES
15/01/2009;4500029362;101238100;PAPIER A EN-TETE 2000 EXEMPLAIRES;26100;XPF;1;26100;IMPRIMERIES REUNIES
15/01/2009;4500029365;101624300;ENLEVEMENT A PRONY ENERGIES;1;XPF;3000;3000;AFL AGENCE DE FRET ET LOGISTIQUE
15/01/2009;4500029365;101624300;LIVRAISON A  AIR LIQUIDE;1;XPF;6000;6000;AFL AGENCE DE FRET ET LOGISTIQUE
17/01/2009;4500029379;101611100;Réalisation de plaques PVC;1;XPF;90000;90000;RECTO VERSO
18/01/2009;4500029380;101606300;7 DECADES RES 1W à 11,111 110 MW;1;XPF;25067;25067;SOCADIME / SZYMANSKI
18/01/2009;4500029381;101606300;PINCE MULTIMETRE F15   +;1;XPF;53220;53220;SOCADIME / SZYMANSKI
20/01/2009;4500029406;101238100;RAVITAILLEMENT EN EAUX;45;XPF;900;40500;CIENC
20/01/2009;4500029407;101238000;TRANSPORT EAUX;1;XPF;32000;32000;YVA NORD
20/01/2009;4500029409;101238100;RAVITAILLEMENT EN EAUX;45;XPF;900;40500;CIENC
22/01/2009;4500029468;101238100;TRANSPORT DE MATERIELS CHEZ;1;XPF;40000;40000;YVA NORD
22/01/2009;4500029469;101606300;LEAK DETECTOR 650ml;12;XPF;974;11688;SFAC
